0,00003E049BEC648F42C5F42736FD228A,0.0241363234818
1,000130767AE2FFE2CCA441CB582B0FE1,0.0568385124207
2,0002B06F90CC65E21FDC70FA044B5C75,0.103681981564
3,00045F9993F51C22BF2DA20D7B27A422,0.0997579172254
4,00063D712D8738FB45C936F4E20126A4,0.0217980723828
5,0006BC16AFC7513F8EF087EB0748223C,0.0214092005044
6,0007F6AC363EAA5F43BFB177DC1E2878,0.0305295400321
7,000802080DF42B81528941EB26E8D9F3,0.0208768751472
8,000BD5B0234E538F619A371CC1DD75C6,0.0621263347566
9,000CDCC4F71F70CFE1C7062A89D57867,0.00789502821863
10,000E4079F63E60D84DA06C5FBFE17A9A,0.023889048025
11,000E875FAF811D8D4401D026A353C6E1,0.0825685337186
12,000EA6BD270607B1797074B276B19822,0.0799292251468
13,000EC122BEE75BE59469E49DFA246872,0.00931630842388
14,00114F67BAA1AA17B91F8FD04ADC3A9B,0.0682056844234
15,001182BD633A106F2F191E11F9074F19,0.0347508080304
16,00157DA04BC21D2C3375C8819AEF3594,0.00659124180675
17,0015B6996EA032FB169870216CCED8AB,0.0766884610057
18,0015CAC2FC40705515789E2353AC90E6,0.0685095340014
19,001899CDBAE08F61A025A04F56D9435D,0.0831838175654
20,001C2F4F296CB8483F9D4B3984E3FB4B,0.0125031629577
21,001C4363650242B1F1E642CC145E47E1,0.228724911809
22,001C545F47B80A9D81D83A53996EE7DA,0.00720055773854
23,001E5E2F0CBF6F4270CDF6BAB0DCFC8F,0.0668129399419
24,001E67691BFB7930B7286FF442DE5DB7,0.108005940914
25,001F1C12C0285F13AC947B23262CB894,0.253006875515
26,001F5158651D258AD95F34A77B7613B1,0.00659124180675
27,00205E49E3AA4D60318EC225502B4C01,0.206577330828
28,00211BEF8B67AC91CB1D080C2706053A,0.0129908341914
29,002590E286379923C91F478BF7657B4F,0.0907120481133
30,0026ACB5B5DDABA37E17ABED9ACB888E,0.208937957883
31,00271F1E45781E7288126B683507D4C8,0.0534445904195
32,0028C40C9A8979774C3A2546AA894263,0.0192511063069
33,0029345DA44ADB00C374626B3B4DE219,0.0188430678099
34,0029A90566D4556D3F33F4C16C73C3EB,0.172257065773
35,002A5DE3B400F1AEB724B3F9130BA77D,0.0599807538092
36,002BB75825ECB78296140389E65468F1,0.0356643050909
37,002BDCBD681F274CC16B6AD2E347E3EA,0.0372941121459
38,002C8CA1FDD3FC9E1F32B89D7FEB5955,0.050563775003
39,002D229B44266169644DF227985068B6,0.015406480059
40,002D79B8EFE8EEB8EBB8D67635755C0D,0.0544522851706
41,002E1430DE07A248EFBB4CAD24AFDF31,0.231311887503
42,0032B645AD753A0579109130265EE8DD,0.0346756726503
43,0032FAE1F90F498EFB5871ACBDF787D0,0.0268634483218
44,00332B1A8D29237B953B4D2C9E7AD2BA,0.0556958056986
45,003357901B0EF17B0A306AB665350653,0.0100525580347
46,0034E388528D702970117E3B04631BA5,0.0718271136284
47,003693B087289C26A03DE3918F43E229,0.00931630842388
48,00369985946FD620F5BACE052CEEFC40,0.413344800472
49,0037C3E992D13F5A7B0852945F758838,0.0931742563844
50,003A2B184816E705A032D3892B3CFD97,0.0135691873729
51,003C724C5C969BC183DAA994F969EEEF,0.0711903497577
52,003D64B715902087A627C5ACCCA6480E,0.648460566998
53,003DBC1F7067155C658E8541A596C8D1,0.125535219908
54,003F1549F7F2284A01A959BF422D0D0B,0.0767024233937
55,0040C72C0CE62AEC789E58CE9B05220E,0.00852628145367
56,0041B4B25514DCBA1AD68FD85665E79B,0.0882980450988
57,00443E82C5748BD379E00BC237C9C549,0.0911988168955
58,004661DB3955DBB6C232CF782D14C0CC,0.194158315659
59,004B278D50BE2945EB21A8F998DFE5FC,0.0945146307349
60,004C30D01258CE22098E67F8D43D2501,0.0257082358003
61,004D924F45F4C1BADF39BB145F50D7CD,0.0377172976732
62,0051802F1EE1CE07C1416AA5190AED58,0.00659124180675
63,0054B28079DF62147C4395497665D4A4,0.274784475565
64,005645710C0D43334EF45FA9C2B24869,0.0800124034286
65,005AFA091151524656F587708FB0C73A,0.0681086480618
66,005B0711AAE9828EB9C63EEF50A00E64,0.0318025350571
67,005B708C02614049B7FEEBBFAB8815A9,0.15456302464
68,005D4BF1DF6E3343A14A200B8AC87165,0.0951316133142
69,005E04FD274209EF21B8F6424C455CA0,0.0423671901226
70,0063C13EEAD89D392127D745F3C03730,0.0858521610498
71,0065F0AEB3D5B8CA30D84A6F9C5F4163,0.0405908562243
72,0066142AFAE8B6EFC3B5BAA011E3FA7D,0.0433605387807
73,00664758B7EF98513565EBC712852BF1,0.0419426187873
74,006A8BE8961D4C2C416FB6C3DBFA9662,0.136362120509
75,006ADE188835F32E98E242845E9A10A6,0.118919998407
76,006B5333ED08380DF859333A2041ACF7,0.0137137966231
77,006B75ED86AD0932CD5CBFE1EC1EEC08,0.0668129399419
78,006C36C6CAFB6A4DC861848791C44D7D,0.0656055361032
79,006CFA95A471F367333769873B67F1A8,0.116862133145
80,007228F204379EBE68207E396AFA8A8C,0.0655831471086
81,0074CB5C2CC4499A4A4B50F171DD414F,0.0538909137249
82,0075B95053C9093D6A838267D07B8007,0.841138422489
83,0076A91B9FB3BD9D5740B3964A37D919,0.112462639809
84,0077181690CF03E7BFCDA664EBB0F791,0.0170543082058
85,0079954D06EA6F934AFA933D9088DF6E,0.162001207471
86,0079AEFB3541328432E3BF8679592034,0.011977112852
87,007E49DF87CDA65F58DCD981F3891983,0.0448881909251
88,007E651D2BA2A85901C0A9D3F5E204DB,0.00630531134084
89,007ED2E9BA01F04526E4A64729299C85,0.099943831563
90,008358A05F007ACA4D915617E4B240D8,0.0858352482319
